id_jogo,liga,hora,home,away,link_confronto,odd_h,odd_d,odd_a
19360749,Argentina - Primera B Nacional,17:00,Alvarado,Deportivo Maipú,https://redscores.com/pt-br/match/alvarado-deportivo-maipu/uGbxlQB,,,
19360757,Argentina - Primera B Nacional,17:00,Estudiantes Caseros,Nueva Chicago,https://redscores.com/pt-br/match/estudiantes-caseros-nueva-chicago/bvbxaPB,,,
19391099,Brasil - Serie B,16:00,CRB,Paysandu,https://redscores.com/pt-br/match/paysandu-crb/A6xNuA,,58,1.8
19391094,Brasil - Serie B,18:30,Goiás,Botafogo SP,https://redscores.com/pt-br/match/botafogo-sp-goias/VAx0pb,,77,1.48
19391093,Brasil - Serie B,20:30,Athletico PR,Novorizontino,https://redscores.com/pt-br/match/athletico-pr-novorizontino/i5xnVA,,,
19394421,Brasil - Serie C,17:00,ABC,Itabaiana,https://redscores.com/pt-br/match/abc-itabaiana/IXAxJbb,,56,1.72
19394417,Brasil - Serie C,17:00,Maringá,Caxias,https://redscores.com/pt-br/match/caxias-maringa/HVbxpIB,,63,1.83
19394412,Brasil - Serie C,17:00,Náutico,Ituano,https://redscores.com/pt-br/match/nautico-ituano/jiBx4rB,,70,1.75
19394414,Brasil - Serie C,17:00,Confiança,Retrô,https://redscores.com/pt-br/match/confianca-retro/UiBxTgBA,,54,1.44
19394419,Brasil - Serie C,17:00,Brusque,CSA,https://redscores.com/pt-br/match/csa-brusque/cbAxKvA,,48,2.15
19394416,Brasil - Serie C,17:00,Anápolis,Botafogo PB,https://redscores.com/pt-br/match/anapolis-botafogo-pb/U7x3cb,,69,2.7
19394413,Brasil - Serie C,17:00,Ponte Preta,Londrina,https://redscores.com/pt-br/match/ponte-preta-londrina/NBAxPob,,73,2.05
19394418,Brasil - Serie C,17:00,Ypiranga Erechim,Figueirense,https://redscores.com/pt-br/match/ypiranga-erechim-figueirense/RSAxwtb,,66,2.05
19394415,Brasil - Serie C,17:00,Tombense,Guarani,https://redscores.com/pt-br/match/tombense-guarani/pvxg9,,61,3.5
19394420,Brasil - Serie C,17:00,Floresta,São Bernardo,https://redscores.com/pt-br/match/sao-bernardo-floresta/3UAx8de,,64,2.45
19375242,Chile - Primera Division,13:30,Huachipato,Coquimbo Unido,https://redscores.com/pt-br/match/coquimbo-unido-huachipato/PUx4bc,,81,3.7
19375240,Chile - Primera Division,16:00,O'Higgins,Audax Italiano,https://redscores.com/pt-br/match/audax-italiano-o-higgins/4Ebxfvb,,59,1.95
19375236,Chile - Primera Division,18:30,Universidad Católica,Cobresal,https://redscores.com/pt-br/match/universidad-catolica-cobresal/nwxEvA,,72,1.72
19375237,Chile - Primera Division,21:00,Deportes Iquique,Deportes Limache,https://redscores.com/pt-br/match/deportes-iquique-deportes-limache/0RbxbzW,,,2.35
19444387,Colômbia - Liga BetPlay,16:00,Boyacá Chicó,Unión Magdalena,https://redscores.com/pt-br/match/union-magdalena-boyaca-chico/fABxs5B,,73,2
19444389,Colômbia - Liga BetPlay,20:20,Deportivo Pereira,Atlético Bucaramanga,https://redscores.com/pt-br/match/atletico-bucaramanga-deportivo-pereira/BGbxMGb,,,2.1
19444390,Colômbia - Liga BetPlay,22:30,Deportivo Cali,Independiente Medellín,https://redscores.com/pt-br/match/independiente-medellin-deportivo-cali/NCxb6,,,3.4
19367934,Coréia do Sul - K-League 1,07:00,Ulsan,Jeonbuk Motors,https://redscores.com/pt-br/match/jeonbuk-motors-ulsan/W3xwrA,,82,2.55
19367936,Coréia do Sul - K-League 1,07:00,Jeju United,Gwangju,https://redscores.com/pt-br/match/gwangju-jeju-united/TfAxVEb,,67,2.62
19367935,Coréia do Sul - K-League 1,07:00,Daegu,Suwon,https://redscores.com/pt-br/match/suwon-daegu/Zhxa2A,,91,3
19370767,Coréia do Sul - K League 2,07:00,Suwon Bluewings,Seongnam,https://redscores.com/pt-br/match/suwon-bluewings-seongnam/Ytxd8,,75,1.85
19370768,Coréia do Sul - K League 2,07:00,Ansan Greeners,Hwaseong,https://redscores.com/pt-br/match/ansan-greeners-hwaseong/uuAx44c,,67,2.6
19370766,Coréia do Sul - K League 2,07:00,Incheon United,Chungnam Asan,https://redscores.com/pt-br/match/incheon-united-chungnam-asan/O1AxaYc,,88,1.7
19370769,Coréia do Sul - K League 2,07:00,Gimpo,Jeonnam Dragons,https://redscores.com/pt-br/match/jeonnam-dragons-gimpo/Uebx05c,,80,2.35
19370771,Coréia do Sul - K League 2,07:00,Busan I'Park,Cheongju,https://redscores.com/pt-br/match/busan-i-park-cheongju/dwxr5c,,66,1.65
19371726,Equador - Liga Pro,16:00,Independiente del Valle,Técnico Universitario,https://redscores.com/pt-br/match/independiente-del-valle-tecnico-universitario/55BxIDc,,49,1.42
19371727,Equador - Liga Pro,18:30,LDU Quito,Macará,https://redscores.com/pt-br/match/ldu-quito-macara/V3bxJkB,,65,1.4
19371728,Equador - Liga Pro,18:30,Mushuc Runa,Manta,https://redscores.com/pt-br/match/mushuc-runa-manta/yTbxMfB,,63,1.61
19371723,Equador - Liga Pro,21:00,Aucas,Emelec,https://redscores.com/pt-br/match/aucas-emelec/cGbxe2b,,,1.66
19380054,Estônia - Meistriliiga,11:00,Tallinna Kalev,Flora,https://redscores.com/pt-br/match/tallinna-kalev-flora/8eAxRkb,,93,11
19380055,Estônia - Meistriliiga,13:00,Vaprus,Paide,https://redscores.com/pt-br/match/vaprus-paide/1XxbuA,,89,3.8
19347651,Irlanda - Premier Division,15:45,Sligo Rovers,Bohemians,https://redscores.com/pt-br/match/bohemians-sligo-rovers/edx5h,,75,4.33
19348605,Japão - J-League,06:00,Yokohama,Tokyo Verdy,https://redscores.com/pt-br/match/yokohama-tokyo-verdy/bUxDw,,55,3
19348611,Japão - J-League,07:00,Vissel Kobe,Yokohama F. Marinos,https://redscores.com/pt-br/match/yokohama-f-marinos-vissel-kobe/FWxmbA,,65,1.55
19348609,Japão - J-League,07:00,Kyoto Sanga,Fagiano Okayama,https://redscores.com/pt-br/match/kyoto-sanga-fagiano-okayama/q6x8RA,,69,1.95
19347308,Japão - J2-League,02:00,Consadole Sapporo,Omiya Ardija,https://redscores.com/pt-br/match/omiya-ardija-consadole-sapporo/kCxAw,,65,2.7
19347310,Japão - J2-League,06:00,Mito Hollyhock,Renofa Yamaguchi,https://redscores.com/pt-br/match/renofa-yamaguchi-mito-hollyhock/u6Bx4yc,,67,1.8
19347312,Japão - J2-League,06:30,Kataller Toyama,Roasso Kumamoto,https://redscores.com/pt-br/match/roasso-kumamoto-kataller-toyama/Sycxyyc,,82,2.87
19347315,Japão - J2-League,07:00,Imabari,Iwaki,https://redscores.com/pt-br/match/imabari-iwaki/mIcxsjI,,72,2.25
19347309,Japão - J2-League,07:00,Montedio Yamagata,Sagan Tosu,https://redscores.com/pt-br/match/sagan-tosu-montedio-yamagata/OfxF9B,,55,2.55
19347311,Japão - J2-League,07:00,JEF United,Ventforet Kofu,https://redscores.com/pt-br/match/ventforet-kofu-jef-united/iMx0eA,,50,2.05
19347313,Japão - J2-League,07:00,Tokushima Vortis,Blaublitz Akita,https://redscores.com/pt-br/match/tokushima-vortis-blaublitz-akita/rNAxm4c,,71,2.1
19486661,Lituânia - A Lyga,11:00,Banga,Kauno Žalgiris,https://redscores.com/pt-br/match/kauno-zalgiris-banga/GHxyFb,,,
19438658,Lituânia - A Lyga,12:00,Trakai,Dainava,https://redscores.com/pt-br/match/trakai-dainava/BvAxdmb,,86,2.5
19438656,Lituânia - A Lyga,13:00,Sūduva,Hegelmann Litauen,https://redscores.com/pt-br/match/suduva-hegelmann-litauen/lRAxhBB,,68,2.45
19471192,Paraguai - Division 1,16:00,Deportivo Recoleta,2 de Mayo,https://redscores.com/pt-br/match/2-de-mayo-deportivo-recoleta/fBcxZ4bA,,78,2.8
19471191,Paraguai - Division 1,18:30,Olimpia,Sportivo Luqueño,https://redscores.com/pt-br/match/sportivo-luqueno-olimpia/PpAx0Fc,,64,1.55
19509586,Peru - Primera Division,17:00,Alianza Universidad,Los Chankas,https://redscores.com/pt-br/match/los-chankas-alianza-universidad/g1Axyrb,,86,1.8
19352228,Suécia - Superettan,08:00,Varberg BoIS,Falkenberg,https://redscores.com/pt-br/match/falkenberg-varberg-bois/50xPSB,,81,2.05
19352229,Suécia - Superettan,08:00,Västerås SK,Helsingborg,https://redscores.com/pt-br/match/helsingborg-vasteras-sk/XexEkb,,73,1.65
19352224,Suécia - Superettan,10:00,Landskrona,GIF Sundsvall,https://redscores.com/pt-br/match/landskrona-gif-sundsvall/bExOob,,67,1.9
19352230,Suécia - Superettan,10:00,Östersunds FK,Kalmar,https://redscores.com/pt-br/match/kalmar-ostersunds-fk/CDx2M,,73,3.9
19352225,Suécia - Superettan,10:00,Sandviken,Örebro,https://redscores.com/pt-br/match/orebro-sandviken/7KxzSB,,67,1.8
19466771,Venezuela - Primera Division,16:30,Rayo Zuliano,Carabobo,https://redscores.com/pt-br/match/carabobo-rayo-zuliano/1cbxl7DA,,71,3.8
19466775,Venezuela - Primera Division,19:00,Monagas,Metropolitanos,https://redscores.com/pt-br/match/monagas-metropolitanos/vvbxmBB,,,1.83
19466774,Venezuela - Primera Division,21:30,Deportivo La Guaira,Portuguesa,https://redscores.com/pt-br/match/deportivo-la-guaira-portuguesa/VhbxhIc,,,1.42
