liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Hungria - OTP Bank Liga,13:45,Diósgyőr,Kazincbarcika,1.48,3.7,5.75,https://redscores.com/pt-br/match/diosgyor-kazincbarcika/thxEWb
Hungria - OTP Bank Liga,16:00,Győri ETO,MTK,1.48,4.5,5.0,https://redscores.com/pt-br/match/mtk-gyori-eto/gYx6Db
Irlanda - Premier Division,16:45,St Patrick's,Drogheda United,1.6,3.4,5.75,https://redscores.com/pt-br/match/drogheda-united-st-patrick-s/3jxuk
Irlanda - Premier Division,16:45,Derry City,Shelbourne,2.15,3.1,3.2,https://redscores.com/pt-br/match/shelbourne-derry-city/ggx9I
Irlanda - Premier Division,16:45,Bohemians,Galway United,1.57,3.5,5.5,https://redscores.com/pt-br/match/galway-united-bohemians/DCxed
Irlanda - Premier Division,16:45,Dundalk,Waterford United,1.85,3.4,3.8,https://redscores.com/pt-br/match/dundalk-waterford-united/pKxWl
Irlanda - Premier Division,17:00,Sligo Rovers,Shamrock Rovers,5.5,3.6,1.57,https://redscores.com/pt-br/match/shamrock-rovers-sligo-rovers/mBx5h
Irlanda do Norte - Premiership,16:45,Larne,Dungannon Swifts,1.53,3.6,5.25,https://redscores.com/pt-br/match/dungannon-swifts-larne/chx9fB
Malásia - Super League,11:00,PDRM,Negeri Sembilan,5.0,3.9,1.53,https://redscores.com/pt-br/match/negeri-sembilan-pdrm/IPxyaA
País de Gales - Premier League,16:45,Caernarfon Town,Connah's Quay,2.25,3.4,2.7,https://redscores.com/pt-br/match/connah-s-quay-caernarfon-town/GKx1L
País de Gales - Premier League,16:45,Llanelli Town,Briton Ferry,5.5,4.33,1.4,https://redscores.com/pt-br/match/briton-ferry-llanelli-town/rzBxrgD
País de Gales - Premier League,16:45,Haverfordwest County,Cardiff MU,2.1,3.2,3.1,https://redscores.com/pt-br/match/haverfordwest-county-cardiff-mu/2yBxLYB
Paraguai - Division 1,18:30,Sportivo Luqueño,Sportivo San Lorenzo,1.66,3.2,5.0,https://redscores.com/pt-br/match/sportivo-luqueno-sportivo-san-lorenzo/PpAxt5b
Paraguai - Division 1,20:30,2 de Mayo,Libertad,4.5,3.2,1.75,https://redscores.com/pt-br/match/libertad-2-de-mayo/b7bxfBc
Peru - Primera Division,17:00,FC Cajamarca,Comerciantes Unidos,1.72,3.6,4.5,https://redscores.com/pt-br/match/comerciantes-unidos-fc-cajamarca/5hBxzzFA
Polônia - Ekstraklasa,14:00,Nieciecza,Motor Lublin,2.3,3.6,2.62,https://redscores.com/pt-br/match/nieciecza-motor-lublin/FUxfBB
Polônia - Ekstraklasa,16:30,Radomiak Radom,Legia,2.9,3.3,2.2,https://redscores.com/pt-br/match/legia-warszawa-radomiak-radom/wCxJ1
Portugal - Segunda Liga,15:00,Farense,Felgueiras 1932,2.25,3.1,3.1,https://redscores.com/pt-br/match/farense-felgueiras-1932/i6Axwsb
Portugal - Segunda Liga,15:00,Sporting CP II,Chaves,2.5,3.2,2.62,https://redscores.com/pt-br/match/chaves-sporting-cp-ii/gixjVA
Romênia - Liga 1,12:30,UTA Arad,Hermannstadt,2.25,3.0,3.0,https://redscores.com/pt-br/match/uta-arad-hermannstadt/5ibx2LB
Romênia - Liga 1,15:30,Universitatea Craiova,Argeş,1.44,3.75,8.0,https://redscores.com/pt-br/match/arges-universitatea-craiova/jXbxMeB
Uruguai - Primera Division,20:00,Nacional,Wanderers,1.45,3.7,6.5,https://redscores.com/pt-br/match/wanderers-nacional/ODxRG
Venezuela - Primera Division,20:00,Deportivo La Guaira,Academia Puerto Cabello,2.0,3.0,3.5,https://redscores.com/pt-br/match/deportivo-la-guaira-academia-puerto-cabello/VhbxGjc
Bulgária - Parva Liga,11:45,Lokomotiv Plovdiv,Septemvri Sofia,1.66,3.6,5.25,https://redscores.com/pt-br/match/lokomotiv-plovdiv-septemvri-sofia/mCxlbb
Bulgária - Parva Liga,14:00,Lokomotiv Sofia 1929,Slavia Sofia,1.9,3.6,3.9,https://redscores.com/pt-br/match/slavia-sofia-lokomotiv-sofia-1929/ljx2Ab
