data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-04-20,Paraguai - Division 1,18:15,Rubio Ñú,Libertad,4.5,3.2,1.72,https://redscores.com/pt-br/match/rubio-nu-libertad/TAAxb7b
2026-04-20,Paraguai - Division 1,20:30,Sportivo Ameliano,Nacional Asunción,2.55,2.87,2.7,https://redscores.com/pt-br/match/nacional-asuncion-sportivo-ameliano/B6x04bA
2026-04-20,Polônia - Ekstraklasa,14:00,Lechia Gdańsk,Piast Gliwice,2.1,3.5,3.0,https://redscores.com/pt-br/match/lechia-gdansk-piast-gliwice/Gbxvu
2026-04-20,Portugal - Segunda Liga,14:45,Sporting CP II,Felgueiras 1932,2.62,3.0,2.45,https://redscores.com/pt-br/match/sporting-cp-ii-felgueiras-1932/jVAxwsb
2026-04-20,Portugal - Segunda Liga,14:45,Porto II,Leixões,2.5,3.1,2.55,https://redscores.com/pt-br/match/porto-ii-leixoes/L4xnHb
2026-04-20,Romênia - Liga 1,11:30,Botoşani,Metaloglobus,1.36,4.33,6.5,https://redscores.com/pt-br/match/botosani-metaloglobus/L1x9eB
2026-04-20,Romênia - Liga 1,14:30,SSC Farul,FCSB,4.33,3.5,1.7,https://redscores.com/pt-br/match/fcsb-ssc-farul/o5x2fs
2026-04-20,Suécia - Superettan,14:00,Oddevold,Öster,2.45,3.25,2.62,https://redscores.com/pt-br/match/oster-oddevold/EyxPlb
2026-04-20,Suécia - Superettan,14:05,GIF Sundsvall,Brage,2.55,3.4,2.45,https://redscores.com/pt-br/match/brage-gif-sundsvall/vKbxOob
2026-04-20,Uruguai - Primera Division,17:00,Boston River,Cerro Largo,2.3,2.87,3.0,https://redscores.com/pt-br/match/cerro-largo-boston-river/NUxyoA
2026-04-20,Uruguai - Primera Division,20:30,Peñarol,Juventud,1.36,4.0,8.0,https://redscores.com/pt-br/match/penarol-juventud/w3xCpb
2026-04-20,Venezuela - Primera Division,18:00,Zamora Fútbol Club,Caracas,,,,https://redscores.com/pt-br/match/zamora-futbol-club-caracas/fqbxQjB
2026-04-20,Venezuela - Primera Division,19:00,Carabobo,Academia Anzoátegui,1.48,3.75,6.25,https://redscores.com/pt-br/match/carabobo-academia-anzoategui/1cbxDEEA
2026-04-20,Venezuela - Primera Division,20:00,Deportivo La Guaira,Portuguesa,1.75,3.4,4.0,https://redscores.com/pt-br/match/deportivo-la-guaira-portuguesa/VhbxhIc
