liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Eslovênia - 1. SNL,13:30,Mura,Koper,2.8,3.3,2.25,https://redscores.com/pt-br/match/koper-mura/IDxk2b
Eslovênia - 1. SNL,16:15,Olimpija,Primorje,1.4,4.33,6.5,https://redscores.com/pt-br/match/olimpija-primorje/ZLxnFb
Irlanda do Norte - Premiership,16:45,Larne,Portadown,1.44,4.1,6.5,https://redscores.com/pt-br/match/portadown-larne/a0bx9fB
País de Gales - Premier League,16:45,Briton Ferry,Bala Town,2.7,3.5,2.25,https://redscores.com/pt-br/match/bala-town-briton-ferry/gkxrzB
País de Gales - Premier League,16:45,The New Saints,Cardiff MU,1.16,6.5,13.0,https://redscores.com/pt-br/match/the-new-saints-cardiff-mu/pExLYB
Paraguai - Division 1,18:30,Deportivo Recoleta,Sportivo Luqueño,2.2,3.4,2.9,https://redscores.com/pt-br/match/sportivo-luqueno-deportivo-recoleta/PpAxZ4bA
Peru - Primera Division,15:00,Cusco FC,Sport Boys,1.27,5.5,9.0,https://redscores.com/pt-br/match/cusco-fc-sport-boys/66bxogc
Peru - Primera Division,17:15,Sporting Cristal,Cienciano,1.53,3.9,5.75,https://redscores.com/pt-br/match/sporting-cristal-cienciano/y1bxNrB
Peru - Primera Division,23:00,Universitario,Deportivo Garcilaso,1.12,7.0,17.0,https://redscores.com/pt-br/match/universitario-deportivo-garcilaso/AgbxChc
Polônia - Ekstraklasa,14:00,Radomiak Radom,Cracovia Kraków,2.7,3.4,2.5,https://redscores.com/pt-br/match/cracovia-krakow-radomiak-radom/qIxJ1
Polônia - Ekstraklasa,16:30,Zagłębie Lubin,Górnik Zabrze,2.9,3.5,2.25,https://redscores.com/pt-br/match/zaglebie-lubin-gornik-zabrze/Xkx9aA
Portugal - Segunda Liga,15:00,Feirense,Farense,2.75,3.25,2.35,https://redscores.com/pt-br/match/farense-feirense/i6Axjdb
Romênia - Liga 1,13:00,Universitatea Cluj,Metaloglobus,1.4,4.33,8.5,https://redscores.com/pt-br/match/universitatea-cluj-metaloglobus/qqbx9eB
Romênia - Liga 1,15:30,SSC Farul,Botoşani,2.2,3.4,3.1,https://redscores.com/pt-br/match/botosani-ssc-farul/L1x2fs
Bulgária - Parva Liga,10:00,Spartak Varna,Septemvri Sofia,2.35,3.25,3.0,https://redscores.com/pt-br/match/spartak-varna-septemvri-sofia/UTAxlbb
Bulgária - Parva Liga,12:30,Botev Plovdiv,Dobrudzha 1919,1.72,3.7,4.5,https://redscores.com/pt-br/match/botev-plovdiv-dobrudzha-1919/oHxhBb
