liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - National League,09:00,Solihull Moors,Sutton,1.95,3.5,3.5,https://redscores.com/pt-br/match/sutton-united-solihull-moors/BCx3i
Inglaterra - National League,11:00,Braintree Town,Hartlepool,3.5,3.3,1.95,https://redscores.com/pt-br/match/hartlepool-united-braintree-town/CCxRH
Inglaterra - National League,11:00,Gateshead,Eastleigh,2.55,3.4,2.5,https://redscores.com/pt-br/match/eastleigh-gateshead/NBxJC
Inglaterra - National League,13:00,Halifax Town,Wealdstone,2.1,3.4,3.1,https://redscores.com/pt-br/match/wealdstone-halifax-town/ecxUf
Inglaterra - National League,13:00,Boreham Wood,Carlisle,1.95,3.6,3.25,https://redscores.com/pt-br/match/carlisle-united-boreham-wood/MCxli
Israel - Ligat ha'Al,15:15,Maccabi Netanya,Maccabi Tel Aviv,3.8,4.33,1.66,https://redscores.com/pt-br/match/maccabi-tel-aviv-maccabi-netanya/ezxzdA
País de Gales - Premier League,09:30,Connah's Quay,Briton Ferry,1.33,5.0,6.5,https://redscores.com/pt-br/match/connah-s-quay-briton-ferry/GKxrzB
Portugal - Segunda Liga,08:00,Felgueiras 1932,Porto II,1.66,3.3,4.5,https://redscores.com/pt-br/match/porto-ii-felgueiras-1932/L4xwsb
Portugal - Segunda Liga,11:00,Leixões,Marítimo,3.1,3.0,2.15,https://redscores.com/pt-br/match/maritimo-leixoes/hsAxnHb
Portugal - Segunda Liga,12:30,Farense,União de Leiria,2.1,3.1,3.2,https://redscores.com/pt-br/match/uniao-de-leiria-farense/8PAxi6A
Portugal - Segunda Liga,15:00,Penafiel,Torreense,2.87,3.0,2.35,https://redscores.com/pt-br/match/penafiel-torreense/k2Ax13A
Romênia - Liga 1,09:00,Hermannstadt,Petrolul 52,2.45,2.75,3.1,https://redscores.com/pt-br/match/hermannstadt-petrolul-52/2LBxPtR
Romênia - Liga 1,11:30,Universitatea Cluj,SSC Farul,1.95,3.0,3.6,https://redscores.com/pt-br/match/universitatea-cluj-ssc-farul/qqbx2fs
Romênia - Liga 1,15:00,FCSB,Rapid Bucuresti,1.9,3.2,3.7,https://redscores.com/pt-br/match/fcsb-rapid-bucuresti/o5xnCb
Sérvia - Super Liga,09:00,OFK Beograd,Bačka Topola,2.4,3.4,2.75,https://redscores.com/pt-br/match/ofk-beograd-backa-topola/h9xOqD
Sérvia - Super Liga,11:00,Spartak Subotica,Čukarički,3.3,3.5,2.05,https://redscores.com/pt-br/match/spartak-subotica-cukaricki/45xGYA
Sérvia - Super Liga,13:00,Radnik Surdulica,Novi Pazar,2.3,3.1,3.2,https://redscores.com/pt-br/match/novi-pazar-radnik-surdulica/lPAxRvA
