id_jogo,liga,hora,home,away,link_confronto,odd_h,odd_d,odd_a
19362178,Argentina - Superliga,17:30,Rosario Central,Newell's Old Boys,https://redscores.com/pt-br/match/newell-s-old-boys-rosario-central/qxf4,0,0,1.83
19362172,Argentina - Superliga,20:00,Atlético Tucumán,Talleres Córdoba,https://redscores.com/pt-br/match/talleres-cordoba-atletico-tucuman/5Ubxa2b,0,0,2.45
19362173,Argentina - Superliga,20:00,San Martín San Juan,Gimnasia La Plata,https://redscores.com/pt-br/match/gimnasia-la-plata-san-martin-san-juan/VDxSvb,0,0,2.3
19377664,China - Super League,08:35,Qingdao Hainiu,Shanghai Shenhua,https://redscores.com/pt-br/match/shanghai-shenhua-qingdao-hainiu/Dpbxj0c,0,0,7
19377660,China - Super League,08:35,Yunnan Yukun,Chengdu Rongcheng,https://redscores.com/pt-br/match/chengdu-rongcheng-yunnan-yukun/Z0cxUfFA,0,0,5.5
19510367,Bolívia - Liga De Futbol Prof,12:00,The Strongest,Gualberto Villarroel SJ,https://redscores.com/pt-br/match/the-strongest-gualberto-villarroel-sj/kvbxwUFA,0,0,1.33
19510366,Bolívia - Liga De Futbol Prof,16:00,San Antonio Bulo Bulo,Aurora,https://redscores.com/pt-br/match/aurora-san-antonio-bulo-bulo/H5BxsSeA,0,0,2.05
19510368,Bolívia - Liga De Futbol Prof,21:00,Guabirá,Nacional Potosí,https://redscores.com/pt-br/match/nacional-potosi-guabira/NHbxAEB,0,0,1.9
19391083,Brasil - Serie B,16:00,Coritiba,Remo,https://redscores.com/pt-br/match/coritiba-remo/bvAxKdB,0,0,1.66
19391084,Brasil - Serie B,18:00,Goiás,América Mineiro,https://redscores.com/pt-br/match/america-mineiro-goias/vvAx0pb,0,0,1.8
19391089,Brasil - Serie B,20:30,CRB,Athletico PR,https://redscores.com/pt-br/match/athletico-pr-crb/i5xNuA,0,0,2.55
19375230,Chile - Primera Division,16:00,Cobresal,Unión La Calera,https://redscores.com/pt-br/match/cobresal-union-la-calera/EvAxqRB,0,0,1.95
19375233,Chile - Primera Division,18:30,Audax Italiano,Coquimbo Unido,https://redscores.com/pt-br/match/coquimbo-unido-audax-italiano/PUx4Eb,0,0,3.3
19375228,Chile - Primera Division,21:00,Universidad Católica,Unión Española,https://redscores.com/pt-br/match/universidad-catolica-union-espanola/nwxfXb,0,0,1.8
19444377,Colômbia - Liga BetPlay,16:00,Independiente Medellín,La Equidad,https://redscores.com/pt-br/match/independiente-medellin-la-equidad/NCxEUb,0,0,1.5
19444378,Colômbia - Liga BetPlay,18:10,Envigado,Deportivo Pereira,https://redscores.com/pt-br/match/deportivo-pereira-envigado/MGbxD7B,0,0,3.1
19444379,Colômbia - Liga BetPlay,20:20,Fortaleza CEIF,Santa Fe,https://redscores.com/pt-br/match/fortaleza-ceif-santa-fe/ZUAxAlB,0,0,2.5
19444380,Colômbia - Liga BetPlay,22:30,Millonarios,Junior FC,https://redscores.com/pt-br/match/junior-fc-millonarios/WCbxbdb,0,0,1.83
19371720,Equador - Liga Pro,16:00,Macará,Mushuc Runa,https://redscores.com/pt-br/match/mushuc-runa-macara/yTbxJkB,0,0,2
19371722,Equador - Liga Pro,18:30,Manta,Deportivo Cuenca,https://redscores.com/pt-br/match/deportivo-cuenca-manta/2UbxMfB,0,0,2.5
19371715,Equador - Liga Pro,21:00,Cuniburo,Barcelona Guayaquil,https://redscores.com/pt-br/match/barcelona-guayaquil-cuniburo/WDxcjfA,0,0,0
19380049,Estônia - Meistriliiga,11:00,Tammeka,Paide,https://redscores.com/pt-br/match/tammeka-paide/jEAxbuA,0,0,9.5
19380050,Estônia - Meistriliiga,12:30,Trans,Tallinna Kalev,https://redscores.com/pt-br/match/tallinna-kalev-trans/8eAxTVA,0,0,1.38
19348601,Japão - J-League,06:00,Avispa Fukuoka,Shimizu S-Pulse,https://redscores.com/pt-br/match/avispa-fukuoka-shimizu-s-pulse/HyxB9,0,0,2.3
19348594,Japão - J-League,07:00,Tokyo Verdy,Sanfrecce Hiroshima,https://redscores.com/pt-br/match/tokyo-verdy-sanfrecce-hiroshima/DwxS7B,0,0,3.75
19348597,Japão - J-League,07:00,Nagoya Grampus,Kawasaki Frontale,https://redscores.com/pt-br/match/kawasaki-frontale-nagoya-grampus/PBAxHKb,0,0,2.8
19348599,Japão - J-League,07:00,Cerezo Osaka,Vissel Kobe,https://redscores.com/pt-br/match/cerezo-osaka-vissel-kobe/R8xmbA,0,0,2.9
19348596,Japão - J-League,07:00,Albirex Niigata,Kashima Antlers,https://redscores.com/pt-br/match/albirex-niigata-kashima-antlers/e8xp9,0,0,3.5
19348600,Japão - J-League,07:00,Fagiano Okayama,Shonan Bellmare,https://redscores.com/pt-br/match/shonan-bellmare-fagiano-okayama/Gux8RA,0,0,2.15
19348598,Japão - J-League,07:00,Gamba Osaka,Yokohama,https://redscores.com/pt-br/match/yokohama-gamba-osaka/bUx27B,0,0,2.05
19348595,Japão - J-League,07:30,Yokohama F. Marinos,Machida Zelvia,https://redscores.com/pt-br/match/yokohama-f-marinos-machida-zelvia/FWxpob,0,0,3.3
19347299,Japão - J2-League,06:00,Blaublitz Akita,Imabari,https://redscores.com/pt-br/match/imabari-blaublitz-akita/mIcxm4c,0,0,2.9
19347300,Japão - J2-League,06:00,Iwaki,Oita Trinita,https://redscores.com/pt-br/match/oita-trinita-iwaki/V7BxsjI,0,0,2.1
19347302,Japão - J2-League,06:30,Ventforet Kofu,Consadole Sapporo,https://redscores.com/pt-br/match/ventforet-kofu-consadole-sapporo/iMxAw,0,0,0
19347305,Japão - J2-League,07:00,Tokushima Vortis,Montedio Yamagata,https://redscores.com/pt-br/match/tokushima-vortis-montedio-yamagata/rNAxF9B,0,0,2.05
19347304,Japão - J2-League,07:00,Fujieda MYFC,Ehime,https://redscores.com/pt-br/match/ehime-fujieda-myfc/tycxQ4c,0,0,1.8
19347306,Japão - J2-League,07:00,Sagan Tosu,Mito Hollyhock,https://redscores.com/pt-br/match/sagan-tosu-mito-hollyhock/Ofx4yc,0,0,2.62
19347301,Japão - J2-League,07:00,Omiya Ardija,Roasso Kumamoto,https://redscores.com/pt-br/match/omiya-ardija-roasso-kumamoto/kCxSyc,0,0,2.1
19347303,Japão - J2-League,07:30,Júbilo Iwata,Kataller Toyama,https://redscores.com/pt-br/match/jubilo-iwata-kataller-toyama/UCbxyyc,0,0,1.72
19471186,Paraguai - Division 1,16:00,2 de Mayo,Sportivo Ameliano,https://redscores.com/pt-br/match/2-de-mayo-sportivo-ameliano/fBcx04bA,0,0,2
19471187,Paraguai - Division 1,18:30,Sportivo Luqueño,Deportivo Recoleta,https://redscores.com/pt-br/match/sportivo-luqueno-deportivo-recoleta/PpAxZ4bA,0,0,2.1
19509595,Peru - Primera Division,13:00,Sporting Cristal,UTC Cajamarca,https://redscores.com/pt-br/match/utc-cajamarca-sporting-cristal/NcAxy1b,0,0,1.2
19509596,Peru - Primera Division,15:15,Los Chankas,Sport Boys,https://redscores.com/pt-br/match/los-chankas-sport-boys/g1Axogc,0,0,1.7
19509597,Peru - Primera Division,17:30,Comerciantes Unidos,Alianza Universidad,https://redscores.com/pt-br/match/alianza-universidad-comerciantes-unidos/yrbx5hB,0,0,2.35
19509598,Peru - Primera Division,20:00,Deportivo Garcilaso,Sport Huancayo,https://redscores.com/pt-br/match/sport-huancayo-deportivo-garcilaso/6lBxChc,0,0,2.35
19352222,Suécia - Superettan,10:00,Örgryte,Brage,https://redscores.com/pt-br/match/orgryte-brage/upxvKb,0,0,1.55
19466764,Venezuela - Primera Division,18:00,Zamora Fútbol Club,Monagas,https://redscores.com/pt-br/match/zamora-futbol-club-monagas/fqbxvvb,0,0,2.45
19466767,Venezuela - Primera Division,20:30,Carabobo,UCV,https://redscores.com/pt-br/match/carabobo-ucv/1cbxYBc,0,0,1.57
