liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Países Baixos - Eerste Divisie,16:00,Eindhoven,Jong AZ,2.2,3.6,3.0,https://redscores.com/pt-br/match/fc-eindhoven-jong-az/HCxc0
Albânia - Superliga,12:30,Egnatia Rrogozhinë,Partizani Tirana,1.42,3.6,7.5,https://redscores.com/pt-br/match/partizani-tirana-egnatia-rrogozhine/gmAxcbI
Albânia - Superliga,12:30,Dinamo Tirana,Vora,1.33,4.0,9.0,https://redscores.com/pt-br/match/dinamo-tirana-vora/KmAxWmA
Albânia - Superliga,15:30,Flamurtari,Teuta Durrës,3.4,3.0,2.05,https://redscores.com/pt-br/match/teuta-durres-flamurtari/jmAxlmA
Alemanha - 3. Liga,15:00,Energie Cottbus,Regensburg,1.9,3.6,3.6,https://redscores.com/pt-br/match/energie-cottbus-jahn-regensburg/o3xy5
Argélia - Ligue 1,10:30,El Bayadh,USM Khenchela,3.1,2.7,2.4,https://redscores.com/pt-br/match/usm-khenchela-el-bayadh/UoMxbwt
Argélia - Ligue 1,13:00,CS Constantine,Paradou AC,1.61,3.2,5.75,https://redscores.com/pt-br/match/cs-constantine-paradou-ac/8MxZkc
Argélia - Ligue 1,14:00,ES Sétif,JS Kabylie,2.45,2.7,3.0,https://redscores.com/pt-br/match/es-setif-js-kabylie/UdxHRb
Austrália - A-League,04:00,Macarthur,Brisbane Roar,2.55,3.5,2.7,https://redscores.com/pt-br/match/brisbane-roar-macarthur/jkxHwdA
Austrália - A-League,06:00,Western Sydney Wanderers,Auckland,2.62,3.6,2.5,https://redscores.com/pt-br/match/western-sydney-wanderers-auckland/wkx8PgA
Bélgica - First Division B,16:00,Jong Gent,Seraing,2.0,3.25,3.25,https://redscores.com/pt-br/match/rfc-seraing-jong-gent/NNxgQGA
Bélgica - First Division B,16:00,Lommel United,Lierse Kempenzonen,1.85,3.4,3.4,https://redscores.com/pt-br/match/lommel-united-lierse-kempenzonen/OvxHiaA
Croácia - 1. HNL,12:00,Varaždin,Istra 1961,2.15,3.2,3.2,https://redscores.com/pt-br/match/istra-1961-varazdin/0gAx8Bb
Equador - Liga Pro,18:00,El Nacional,Delfin,1.65,3.9,4.0,https://redscores.com/pt-br/match/el-nacional-delfin/3TxEub
Hungria - OTP Bank Liga,16:00,Diósgyőr,Ferencváros,7.0,4.75,1.4,https://redscores.com/pt-br/match/ferencvaros-diosgyor/0Axth
Inglaterra - National League,16:45,Altrincham,Rochdale,3.7,3.7,1.83,https://redscores.com/pt-br/match/rochdale-altrincham/6Bxdj
Irlanda do Norte - Premiership,16:45,Glentoran,Coleraine,2.87,3.25,2.45,https://redscores.com/pt-br/match/glentoran-coleraine/hgxQZb
Malásia - Super League,06:00,Pulau Pinang,PDRM,,,,https://redscores.com/pt-br/match/pdrm-pulau-pinang/yaAxXIB
Malásia - Super League,06:00,Imigresen,Terengganu,3.6,3.8,1.75,https://redscores.com/pt-br/match/terengganu-imigresen/i2xmKEA
Malásia - Super League,09:15,Kuching FA,Melaka,,,,https://redscores.com/pt-br/match/kuching-fa-melaka/SFVxKcFA
Romênia - Liga 1,15:00,Botoşani,CFR Cluj,2.6,3.1,2.4,https://redscores.com/pt-br/match/botosani-cfr-cluj/L1xa8
Bulgária - Parva Liga,12:30,Beroe,Ludogorets,9.0,5.25,1.3,https://redscores.com/pt-br/match/ludogorets-beroe/7wxoAb
