id_jogo,liga,hora,home,away,link_confronto,odd_h,odd_d,odd_a
19362191,Argentina - Superliga,16:45,Talleres Córdoba,Deportivo Riestra,https://redscores.com/pt-br/match/talleres-cordoba-deportivo-riestra/5Ubx94B,,,1.85
19362189,Argentina - Superliga,19:15,River Plate,San Martín San Juan,https://redscores.com/pt-br/match/river-plate-san-martin-san-juan/8UbxSvb,,,1.33
19362179,Argentina - Superliga,21:15,Racing Club,Unión Santa Fe,https://redscores.com/pt-br/match/racing-club-union-santa-fe/E8xp6A,,,1.9
19377672,China - Super League,08:00,Wuhan Three Towns,Shanghai Shenhua,https://redscores.com/pt-br/match/shanghai-shenhua-wuhan-three-towns/DpbxMhbA,,,6.25
19377673,China - Super League,08:35,Shenzhen Peng City,Meizhou Hakka,https://redscores.com/pt-br/match/meizhou-hakka-shenzhen-peng-city/OBBxk0c,,,
19377674,China - Super League,08:35,Shandong Taishan,Beijing Guoan,https://redscores.com/pt-br/match/shandong-taishan-beijing-guoan/juxH4,,,1.9
19360738,Argentina - Primera B Nacional,15:30,Deportivo Maipú,Deportivo Madryn,https://redscores.com/pt-br/match/deportivo-maipu-deportivo-madryn/lQBxPZB,,,2.8
19360731,Argentina - Primera B Nacional,15:30,Almagro,Quilmes,https://redscores.com/pt-br/match/quilmes-almagro/pebx34B,,,2.5
19360737,Argentina - Primera B Nacional,16:00,Gimnasia y Tiro,Alvarado,https://redscores.com/pt-br/match/alvarado-gimnasia-y-tiro/uGbxKHb,,,1.9
19360734,Argentina - Primera B Nacional,16:00,Club Atlético Güemes,Colegiales,https://redscores.com/pt-br/match/colegiales-club-atletico-guemes/fIBxf1B,,,1.55
19360740,Argentina - Primera B Nacional,16:00,Gimnasia Jujuy,Central Norte,https://redscores.com/pt-br/match/gimnasia-jujuy-central-norte/Nobx5VB,,,1.66
19360733,Argentina - Primera B Nacional,16:00,Patronato,Atlanta,https://redscores.com/pt-br/match/patronato-atlanta/H2Ax5vb,,,2.5
19360745,Argentina - Primera B Nacional,16:00,Estudiantes Río Cuarto,Temperley,https://redscores.com/pt-br/match/temperley-estudiantes-rio-cuarto/lvbxyiB,,,1.85
19360730,Argentina - Primera B Nacional,19:00,Los Andes,San Miguel,https://redscores.com/pt-br/match/san-miguel-los-andes/Q5BxcPgA,,,2.9
19360735,Argentina - Primera B Nacional,21:00,San Martín Tucumán,Arsenal de Sarandi,https://redscores.com/pt-br/match/arsenal-de-sarandi-san-martin-tucuman/9rAxpub,,,1.61
19360747,Argentina - Primera B Nacional,21:15,Deportivo Morón,Estudiantes Caseros,https://redscores.com/pt-br/match/estudiantes-caseros-deportivo-moron/bvbxE5B,,,2.25
19391095,Brasil - Serie B,16:00,Atlético GO,Amazonas,https://redscores.com/pt-br/match/atletico-go-amazonas/RhbxvgBA,,,1.72
19391102,Brasil - Serie B,18:30,Volta Redonda,Athletic Club,https://redscores.com/pt-br/match/volta-redonda-athletic-club/1DBxSebA,,,2.05
19375235,Chile - Primera Division,16:00,Colo-Colo,Universidad Chile,https://redscores.com/pt-br/match/universidad-chile-colo-colo/2bxaeb,,,2.62
19375241,Chile - Primera Division,19:30,Ñublense,Unión Española,https://redscores.com/pt-br/match/union-espanola-nublense/fXbxMkB,,,1.83
19444391,Colômbia - Liga BetPlay,16:00,Atlético Nacional,Envigado,https://redscores.com/pt-br/match/atletico-nacional-envigado/EyAxD7B,,,1.28
19444392,Colômbia - Liga BetPlay,18:10,Alianza Petrolera,América de Cali,https://redscores.com/pt-br/match/america-de-cali-alianza-petrolera/7ObxLNB,,,2.8
19444393,Colômbia - Liga BetPlay,20:20,Deportes Tolima,Fortaleza CEIF,https://redscores.com/pt-br/match/fortaleza-ceif-deportes-tolima/ZUAxIWb,,,1.65
19444388,Colômbia - Liga BetPlay,20:20,La Equidad,Deportivo Pasto,https://redscores.com/pt-br/match/la-equidad-deportivo-pasto/EUbxlNB,,,2.3
19367938,Coréia do Sul - K-League 1,07:00,Gangwon,Pohang Steelers,https://redscores.com/pt-br/match/pohang-steelers-gangwon/vmxh7A,,,2.7
19367937,Coréia do Sul - K-League 1,07:00,Seoul,Anyang,https://redscores.com/pt-br/match/seoul-anyang/AFxUEb,,,1.61
19367939,Coréia do Sul - K-League 1,07:00,Daejeon Citizen,Sangju Sangmu,https://redscores.com/pt-br/match/sangju-sangmu-daejeon-citizen/7bAx1PA,,,2.62
19370772,Coréia do Sul - K League 2,07:00,Cheonan City,Seoul E.,https://redscores.com/pt-br/match/seoul-e-cheonan-city/P7BxdYc,,,3.9
19370770,Coréia do Sul - K League 2,07:00,Gyeongnam,Bucheon 1995,https://redscores.com/pt-br/match/bucheon-1995-gyeongnam/U8Ax2eb,,,3.6
19371729,Equador - Liga Pro,17:30,Deportivo Cuenca,Orense,https://redscores.com/pt-br/match/deportivo-cuenca-orense/2UbxtGu,,,2.1
19371724,Equador - Liga Pro,20:00,Barcelona Guayaquil,Universidad Católica,https://redscores.com/pt-br/match/barcelona-guayaquil-universidad-catolica/WDxiDc,,,1.85
19380056,Estônia - Meistriliiga,11:00,Nõmme Kalju,Kuressaare,https://redscores.com/pt-br/match/nomme-kalju-kuressaare/wXAx7lb,,,1.33
19380091,Estônia - Meistriliiga,13:00,Tammeka,Harju Jalgpallikool,https://redscores.com/pt-br/match/tammeka-harju-jalgpallikool/jEAxDzcA,,,
19347649,Irlanda - Premier Division,13:00,Shelbourne,Galway United,https://redscores.com/pt-br/match/galway-united-shelbourne/DCxgg,,,2.05
19347650,Irlanda - Premier Division,15:00,Shamrock Rovers,Drogheda United,https://redscores.com/pt-br/match/shamrock-rovers-drogheda-united/mBx3j,,,1.45
19363665,Islândia - Pepsideild,11:00,Vestri,KR,https://redscores.com/pt-br/match/vestri-kr/mIbxFkb,,,2.75
19363666,Islândia - Pepsideild,11:00,ÍBV,ÍA,https://redscores.com/pt-br/match/ibv-ia/9GxYk,,,1.7
19363667,Islândia - Pepsideild,11:00,Afturelding,FH,https://redscores.com/pt-br/match/fh-afturelding/ZYbxgzb,,,3.2
19363668,Islândia - Pepsideild,14:00,Stjarnan,KA,https://redscores.com/pt-br/match/ka-stjarnan/C8Axjkb,,,1.95
19363669,Islândia - Pepsideild,16:15,Fram,Valur,https://redscores.com/pt-br/match/valur-fram/AYxaRA,,,3.4
19363670,Islândia - Pepsideild,16:15,Víkingur Reykjavík,Breidablik,https://redscores.com/pt-br/match/vikingur-reykjavik-breidablik/cwxk1A,,,1.9
19348607,Japão - J-League,06:30,Shimizu S-Pulse,Kashima Antlers,https://redscores.com/pt-br/match/shimizu-s-pulse-kashima-antlers/B9xp9,,,2.9
19348604,Japão - J-League,07:00,Kawasaki Frontale,Machida Zelvia,https://redscores.com/pt-br/match/kawasaki-frontale-machida-zelvia/PBAxpob,,,2.9
19348608,Japão - J-League,07:00,Nagoya Grampus,Tokyo,https://redscores.com/pt-br/match/tokyo-nagoya-grampus/9YxHKb,,,2.35
19348603,Japão - J-League,07:00,Kashiwa Reysol,Avispa Fukuoka,https://redscores.com/pt-br/match/kashiwa-reysol-avispa-fukuoka/3cxHy,,,1.9
19348602,Japão - J-League,07:00,Urawa Reds,Albirex Niigata,https://redscores.com/pt-br/match/urawa-reds-albirex-niigata/scxe8,,,1.7
19348610,Japão - J-League,07:00,Cerezo Osaka,Sanfrecce Hiroshima,https://redscores.com/pt-br/match/cerezo-osaka-sanfrecce-hiroshima/R8xS7B,,,3.2
19348606,Japão - J-League,07:00,Shonan Bellmare,Gamba Osaka,https://redscores.com/pt-br/match/shonan-bellmare-gamba-osaka/Gux27B,,,3.3
19347316,Japão - J2-League,06:00,V-Varen Nagasaki,Fujieda MYFC,https://redscores.com/pt-br/match/v-varen-nagasaki-fujieda-myfc/VUbxQ4c,,,1.53
19347317,Japão - J2-League,07:00,Oita Trinita,Júbilo Iwata,https://redscores.com/pt-br/match/jubilo-iwata-oita-trinita/UCbxV7B,,,3.1
19347314,Japão - J2-League,07:00,Ehime,Vegalta Sendai,https://redscores.com/pt-br/match/vegalta-sendai-ehime/9IBxtyc,,,4.75
19438657,Lituânia - A Lyga,11:00,Džiugas Telšiai,FA Šiauliai,https://redscores.com/pt-br/match/dziugas-telsiai-fa-siauliai/10x2wbA,,,2.55
19438659,Lituânia - A Lyga,12:25,Žalgiris,Panevėžys,https://redscores.com/pt-br/match/zalgiris-panevezys/Mix8fb,,,
19354971,Noruega - Obos-Ligaen,12:00,Aalesund,Egersund,https://redscores.com/pt-br/match/aalesund-egersund/NdxFZb,,,1.5
19354968,Noruega - Obos-Ligaen,14:00,Lyn,Odd,https://redscores.com/pt-br/match/odd-lyn/HHxYFB,,,1.66
19471194,Paraguai - Division 1,16:00,Libertad,Cerro Porteño,https://redscores.com/pt-br/match/cerro-porteno-libertad/24xb7b,,,2.55
19471195,Paraguai - Division 1,18:30,Guaraní,General Caballero JLM,https://redscores.com/pt-br/match/guarani-general-caballero-jlm/ZFcxpdbA,,,1.9
19465554,Peru - Primera Division,17:00,Atlético Grau,ADT,https://redscores.com/pt-br/match/atletico-grau-adt/iquxokBA,,,1.65
19509602,Peru - Primera Division,17:00,Atlético Grau,ADT,https://redscores.com/pt-br/match/atletico-grau-adt/iquxokBA,,,1.61
19352226,Suécia - Superettan,08:00,Umeå,Oddevold,https://redscores.com/pt-br/match/umea-oddevold/MRAxPlb,,,3.1
19352223,Suécia - Superettan,10:00,Brage,Trelleborg,https://redscores.com/pt-br/match/trelleborg-brage/KYxvKb,,,2.1
19352227,Suécia - Superettan,12:00,Utsikten,Örgryte,https://redscores.com/pt-br/match/orgryte-utsikten/upxnU,,,4.2
19466770,Venezuela - Primera Division,18:00,UCV,Zamora Fútbol Club,https://redscores.com/pt-br/match/zamora-futbol-club-ucv/fqbxYBc,,,1.95
19466776,Venezuela - Primera Division,19:00,Academia Anzoátegui,Academia Puerto Cabello,https://redscores.com/pt-br/match/academia-puerto-cabello-academia-anzoategui/GjcxDEEA,,,2.7
19466772,Venezuela - Primera Division,20:30,Deportivo Táchira,Estudiantes Mérida,https://redscores.com/pt-br/match/estudiantes-merida-deportivo-tachira/FFbxQHb,,,1.65
