id_jogo,liga,hora,home,away,link_confronto,odd_h,odd_d,odd_a
19360780,Argentina - Primera B Nacional,19:00,Estudiantes Río Cuarto,Atletico Mitre,https://redscores.com/pt-br/match/estudiantes-rio-cuarto-atletico-mitre/yiBxb1B,,,
19360770,Argentina - Primera B Nacional,20:00,San Martín Tucumán,Atlanta,https://redscores.com/pt-br/match/san-martin-tucuman-atlanta/pubx5vb,,,
19510378,Bolívia - Liga De Futbol Prof,16:00,ABB,Wilstermann,https://redscores.com/pt-br/match/wilstermann-abb/u6xyseA,,,
19510379,Bolívia - Liga De Futbol Prof,18:15,Gualberto Villarroel SJ,Always Ready,https://redscores.com/pt-br/match/always-ready-gualberto-villarroel-sj/J7AAxwUFA,,,
19510377,Bolívia - Liga De Futbol Prof,20:30,Independiente Petrolero,Blooming,https://redscores.com/pt-br/match/blooming-independiente-petrolero/c3Ax8tdA,,,
19391118,Brasil - Serie B,16:00,Operário PR,Cuiabá,https://redscores.com/pt-br/match/cuiaba-operario-pr/roAxE7B,,,
19391120,Brasil - Serie B,18:30,Athletic Club,Botafogo SP,https://redscores.com/pt-br/match/botafogo-sp-athletic-club/VAxSebA,,,
19394211,Brasil - Serie C,16:30,Londrina,Floresta,https://redscores.com/pt-br/match/londrina-floresta/Pobx8de,,,
19394222,Brasil - Serie C,19:00,Ponte Preta,Brusque,https://redscores.com/pt-br/match/ponte-preta-brusque/NBAxKvA,,,
19444411,Colômbia - Liga BetPlay,16:00,Santa Fe,Unión Magdalena,https://redscores.com/pt-br/match/union-magdalena-santa-fe/fABxAlB,,,
19444412,Colômbia - Liga BetPlay,18:10,Deportivo Cali,Deportivo Pasto,https://redscores.com/pt-br/match/deportivo-cali-deportivo-pasto/b6xlNB,,,
19444413,Colômbia - Liga BetPlay,20:20,Deportivo Pereira,Llaneros,https://redscores.com/pt-br/match/deportivo-pereira-llaneros/MGbxMcc,,,
19444414,Colômbia - Liga BetPlay,22:30,Deportes Tolima,Boyacá Chicó,https://redscores.com/pt-br/match/deportes-tolima-boyaca-chico/IWbxs5B,,,
19367944,Coréia do Sul - K-League 1,07:00,Sangju Sangmu,Daegu,https://redscores.com/pt-br/match/sangju-sangmu-daegu/7bAxa2A,,,
19367943,Coréia do Sul - K-League 1,07:00,Anyang,Jeju United,https://redscores.com/pt-br/match/anyang-jeju-united/UEbxVEb,,,
19367945,Coréia do Sul - K-League 1,07:00,Suwon,Gwangju,https://redscores.com/pt-br/match/suwon-gwangju/ZhxTfA,,,
19370785,Coréia do Sul - K League 2,07:00,Cheongju,Seongnam,https://redscores.com/pt-br/match/seongnam-cheongju/d8xr5c,,,
19370786,Coréia do Sul - K League 2,07:00,Ansan Greeners,Busan I'Park,https://redscores.com/pt-br/match/busan-i-park-ansan-greeners/dwxuuA,,,
19370784,Coréia do Sul - K League 2,07:00,Jeonnam Dragons,Hwaseong,https://redscores.com/pt-br/match/jeonnam-dragons-hwaseong/Uebx44c,,,
19371735,Equador - Liga Pro,13:45,El Nacional,Macará,https://redscores.com/pt-br/match/el-nacional-macara/3TxJkB,,,
19371738,Equador - Liga Pro,16:00,Técnico Universitario,Deportivo Cuenca,https://redscores.com/pt-br/match/deportivo-cuenca-tecnico-universitario/2UbxIDc,,,
19371731,Equador - Liga Pro,19:30,Emelec,Barcelona Guayaquil,https://redscores.com/pt-br/match/barcelona-guayaquil-emelec/WDxe2b,,,
19380061,Estônia - Meistriliiga,08:30,Paide,Nõmme Kalju,https://redscores.com/pt-br/match/paide-nomme-kalju/buAxwXA,,,
19380060,Estônia - Meistriliiga,08:30,Kuressaare,Tallinna Kalev,https://redscores.com/pt-br/match/tallinna-kalev-kuressaare/8eAx7lb,,,
19380062,Estônia - Meistriliiga,11:00,Trans,Harju Jalgpallikool,https://redscores.com/pt-br/match/trans-harju-jalgpallikool/TVAxDzcA,,,
19363675,Islândia - Pepsideild,11:00,KA,Vestri,https://redscores.com/pt-br/match/ka-vestri/C8AxmIb,,,
19363671,Islândia - Pepsideild,11:00,FH,Fram,https://redscores.com/pt-br/match/fram-fh/aRAxZYb,,,
19363672,Islândia - Pepsideild,13:30,KR,Víkingur Reykjavík,https://redscores.com/pt-br/match/vikingur-reykjavik-kr/cwxFkb,,,
19363676,Islândia - Pepsideild,16:15,Valur,Stjarnan,https://redscores.com/pt-br/match/valur-stjarnan/AYxjkb,,,
19347321,Japão - J2-League,07:00,Montedio Yamagata,Kataller Toyama,https://redscores.com/pt-br/match/montedio-yamagata-kataller-toyama/F9Bxyyc,,,
19347320,Japão - J2-League,07:00,Blaublitz Akita,Ehime,https://redscores.com/pt-br/match/ehime-blaublitz-akita/tycxm4c,,,
19347326,Japão - J2-League,07:00,Renofa Yamaguchi,JEF United,https://redscores.com/pt-br/match/jef-united-renofa-yamaguchi/0eAxu6B,,,
19533384,Lituânia - A Lyga,10:00,Kauno Žalgiris,Trakai,https://redscores.com/pt-br/match/kauno-zalgiris-trakai/GHxBvA,,,
19486638,Lituânia - A Lyga,12:25,FA Šiauliai,Hegelmann Litauen,https://redscores.com/pt-br/match/hegelmann-litauen-fa-siauliai/hBBx2wbA,,,
19354978,Noruega - Obos-Ligaen,09:30,Skeid,Moss,https://redscores.com/pt-br/match/moss-skeid/GkxEGB,,,
19354974,Noruega - Obos-Ligaen,12:00,Mjøndalen,Lyn,https://redscores.com/pt-br/match/mjondalen-lyn/rLxYFB,,,
19471206,Paraguai - Division 1,16:30,Nacional Asunción,Olimpia,https://redscores.com/pt-br/match/nacional-asuncion-olimpia/B6x0Fc,,,
19471207,Paraguai - Division 1,19:00,Sportivo Trinidense,Deportivo Recoleta,https://redscores.com/pt-br/match/sportivo-trinidense-deportivo-recoleta/Q7bxZ4bA,,,
19554927,Peru - Primera Division,14:30,Alianza Universidad,Cienciano,https://redscores.com/pt-br/match/alianza-universidad-cienciano/yrbxNrB,,,
19554932,Peru - Primera Division,CANCL,Deportivo Binacional,ADT,https://redscores.com/pt-br/match/deportivo-binacional-adt/hlTxokBA,,,
19554925,Peru - Primera Division,17:00,Melgar,Universitario,https://redscores.com/pt-br/match/melgar-universitario/MBxAgb,,,
19554933,Peru - Primera Division,19:30,Cusco FC,Sporting Cristal,https://redscores.com/pt-br/match/sporting-cristal-cusco-fc/y1bx66b,,,
19352235,Suécia - Superettan,08:00,Kalmar,Västerås SK,https://redscores.com/pt-br/match/kalmar-vasteras-sk/CDxEkb,,,
19352236,Suécia - Superettan,10:00,Trelleborg,Sandviken,https://redscores.com/pt-br/match/trelleborg-sandviken/KYxzSB,,,
19571420,Uruguai - Primera Division,10:30,River Plate,Progreso,https://redscores.com/pt-br/match/river-plate-progreso/PXxPgb,,,
19572749,Uruguai - Primera Division,10:30,River Plate,Progreso,https://redscores.com/pt-br/match/river-plate-progreso/PXxPgb,,,
19571421,Uruguai - Primera Division,13:00,Juventud,Torque,https://redscores.com/pt-br/match/torque-juventud/ZoAxCpb,,,
19572750,Uruguai - Primera Division,13:00,Juventud,Torque,https://redscores.com/pt-br/match/torque-juventud/ZoAxCpb,,,
19571422,Uruguai - Primera Division,15:30,Danubio,Cerro,https://redscores.com/pt-br/match/cerro-danubio/m4xL5,,,
19572751,Uruguai - Primera Division,15:30,Danubio,Cerro,https://redscores.com/pt-br/match/cerro-danubio/m4xL5,,,
19571423,Uruguai - Primera Division,18:00,Plaza Colonia,Nacional,https://redscores.com/pt-br/match/nacional-plaza-colonia/RGxRub,,,
19572752,Uruguai - Primera Division,18:00,Plaza Colonia,Nacional,https://redscores.com/pt-br/match/nacional-plaza-colonia/RGxRub,,,
19571424,Uruguai - Primera Division,20:30,Miramar Misiones,Wanderers,https://redscores.com/pt-br/match/wanderers-miramar-misiones/ODx2Ac,,,
19572753,Uruguai - Primera Division,20:30,Miramar Misiones,Wanderers,https://redscores.com/pt-br/match/wanderers-miramar-misiones/ODx2Ac,,,
19466780,Venezuela - Primera Division,18:00,Portuguesa,Deportivo Táchira,https://redscores.com/pt-br/match/deportivo-tachira-portuguesa/QHbxhIc,,,
19466782,Venezuela - Primera Division,19:00,Carabobo,Caracas,https://redscores.com/pt-br/match/carabobo-caracas/1cbxQjB,,,
19466778,Venezuela - Primera Division,20:30,Monagas,UCV,https://redscores.com/pt-br/match/monagas-ucv/vvbxYBc,,,
